-0.06,-0.06,-0.14,406792,0

-0.04,-0.09,-0.12,406858,0

-0.03,-0.10,-0.21,406871,0

0.00,-0.03,-0.19,406882,0

0.00,-0.05,-0.15,406893,0

-0.05,-0.02,-0.17,406903,0

0.00,0.00,-0.30,406916,0

0.00,-0.02,-0.17,406928,0

0.00,-0.06,-0.13,406940,0

0.00,-0.07,-0.09,406951,0

-0.03,-0.04,-0.25,406963,0

-0.04,-0.01,-0.23,406974,0

-0.05,0.01,-0.21,406985,0

-0.02,-0.01,-0.16,406998,0

0.00,-0.05,-0.20,407010,0

-0.03,-0.05,-0.26,407021,0

-0.05,-0.05,-0.16,407032,0

-0.05,-0.06,-0.14,407044,0

-0.05,-0.06,-0.25,407062,0

-0.01,-0.04,-0.18,407073,0

-0.02,-0.05,-0.14,407084,0

-0.01,-0.04,-0.13,407096,0

-0.01,-0.07,-0.11,407108,0

-0.07,-0.06,-0.24,407120,0

-0.01,-0.04,-0.15,407132,0

-0.04,-0.09,-0.11,407143,0

-0.05,-0.07,-0.18,407154,0

-0.04,-0.03,-0.24,407165,0

-0.05,-0.06,-0.20,407179,0

-0.02,-0.09,-0.14,407191,0

-0.01,-0.06,-0.12,407202,0

-0.03,-0.06,-0.19,407214,0

-0.04,-0.02,-0.23,407224,0

-0.01,-0.06,-0.16,407235,0

0.00,-0.09,-0.08,407248,0

-0.01,-0.02,-0.24,407265,0

-0.04,-0.04,-0.14,407278,0

-0.05,-0.05,-0.11,407289,0

-0.07,-0.05,-0.18,407302,0

-0.03,-0.05,-0.21,407313,0

-0.02,-0.05,-0.17,407324,0

-0.01,-0.06,-0.11,407334,0

0.00,-0.09,-0.09,407347,0

-0.03,-0.02,-0.18,407359,0

-0.04,-0.03,-0.25,407371,0

-0.04,-0.06,-0.13,407383,0

-0.01,-0.07,-0.10,407394,0

-0.02,-0.06,-0.13,407405,0

-0.05,-0.05,-0.19,407416,0

-0.03,-0.04,-0.14,407430,0

-0.02,-0.07,-0.15,407442,0

-0.04,-0.02,-0.13,407452,0

0.02,-0.08,-0.18,407469,0

-0.06,-0.03,-0.20,407482,0

-0.02,-0.06,-0.15,407492,0

-0.02,-0.07,-0.12,407503,0

0.00,-0.04,-0.22,407515,0

-0.01,-0.02,-0.23,407526,0

-0.04,-0.02,-0.15,407537,0

-0.03,-0.04,-0.13,407550,0

-0.03,-0.04,-0.13,407562,0

-0.03,-0.05,-0.16,407573,0

0.00,-0.06,-0.10,407584,0

-0.03,-0.07,-0.11,407596,0

-0.02,-0.06,-0.10,407607,0

-0.03,-0.06,-0.17,407619,0

-0.02,-0.06,-0.14,407631,0

0.00,-0.04,-0.10,407643,0

-0.03,-0.04,-0.18,407654,0

-0.02,-0.07,-0.20,407670,0

-0.01,-0.08,-0.17,407683,0

-0.01,-0.03,-0.08,407694,0

0.00,-0.05,-0.12,407704,0

0.01,-0.07,-0.18,407715,0

-0.01,-0.06,-0.17,407728,0

-0.03,-0.05,-0.11,407739,0

-0.02,-0.08,-0.10,407751,0

0.00,-0.01,-0.20,407762,0

-0.02,-0.03,-0.17,407774,0

-0.03,-0.01,-0.12,407785,0

-0.02,-0.05,-0.12,407796,0

-0.03,-0.05,-0.08,407809,0

-0.02,-0.08,-0.17,407821,0

-0.03,-0.06,-0.13,407833,0

-0.03,-0.07,-0.05,407844,0

-0.02,-0.06,-0.11,407856,0

-0.01,-0.06,-0.19,407871,0

-0.04,-0.03,-0.19,407883,0

-0.01,-0.08,-0.07,407895,0

-0.01,-0.06,-0.10,407906,0

0.00,-0.07,-0.18,407917,0

0.00,-0.06,-0.15,407929,0

-0.02,-0.04,-0.07,407942,0

0.00,-0.06,-0.06,407953,0

-0.02,-0.05,-0.20,407964,0

-0.02,-0.07,-0.14,407975,0

0.00,-0.07,-0.09,407987,0

-0.02,-0.07,-0.10,407999,0

0.00,-0.04,-0.13,408011,0

0.01,-0.06,-0.14,408024,0

0.01,-0.04,-0.12,408034,0

0.00,-0.07,-0.08,408045,0

0.00,-0.06,-0.08,408057,0

0.00,-0.06,-0.17,408070,0

0.01,-0.06,-0.09,408084,0

0.00,-0.07,-0.05,408095,0

-0.02,-0.06,-0.09,408107,0

-0.02,-0.06,-0.15,408119,0

0.03,-0.04,-0.12,408131,0

0.00,-0.07,-0.07,408143,0

-0.02,-0.06,-0.07,408155,0

-0.01,-0.08,-0.16,408165,0

-0.02,-0.07,-0.10,408177,0

0.00,-0.04,-0.07,408187,0

0.01,-0.05,-0.03,408201,0

0.00,-0.08,-0.10,408213,0

-0.01,-0.05,-0.12,408223,0

-0.02,-0.03,-0.08,408235,0

0.01,-0.05,-0.09,408246,0

0.01,-0.07,-0.07,408258,0

0.00,-0.07,-0.14,408270,0

0.00,-0.07,-0.05,408285,0

0.00,-0.05,-0.07,408296,0

0.01,-0.05,-0.07,408307,0

0.00,-0.04,-0.20,408320,0

0.05,-0.05,-0.09,408332,0

0.02,-0.09,-0.05,408344,0

0.02,-0.06,-0.10,408355,0

0.02,-0.06,-0.16,408366,0

0.00,-0.06,-0.13,408378,0

0.00,-0.05,-0.08,408388,0

0.00,-0.07,-0.03,408401,0

0.00,-0.04,-0.09,408414,0

0.04,-0.03,-0.13,408424,0

0.00,-0.04,-0.08,408435,0

0.02,-0.03,-0.06,408446,0

0.03,-0.04,-0.04,408459,0

0.00,-0.07,-0.12,408471,0

0.02,-0.07,-0.09,408483,0

0.04,-0.08,-0.04,408500,0

0.02,-0.07,-0.03,408512,0

0.01,-0.04,-0.18,408523,0

0.03,-0.02,-0.10,408535,0

0.02,-0.07,-0.06,408546,0

0.05,-0.05,-0.08,408557,0

0.02,-0.06,-0.15,408570,0

0.01,-0.06,-0.11,408583,0

0.02,-0.08,-0.04,408594,0

0.05,-0.08,-0.05,408605,0

0.05,-0.05,-0.16,408616,0

0.03,-0.04,-0.09,408628,0

0.02,-0.04,-0.09,408639,0

0.03,-0.04,-0.04,408651,0

0.02,-0.06,-0.05,408664,0

0.04,-0.07,-0.13,408675,0

0.03,-0.05,-0.07,408686,0

0.02,-0.09,-0.04,408697,0

0.04,-0.06,-0.09,408714,0

0.05,-0.06,-0.11,408725,0

0.03,-0.06,-0.08,408735,0

0.02,-0.02,-0.06,408747,0

0.04,-0.06,-0.07,408759,0

0.03,-0.06,-0.17,408771,0

0.03,-0.05,-0.12,408783,0

0.05,-0.05,-0.07,408795,0

0.01,-0.06,-0.06,408806,0

0.06,-0.07,-0.13,408817,0

0.04,-0.07,-0.07,408828,0

0.03,-0.04,-0.08,408840,0

0.03,-0.07,-0.04,408852,0

0.02,-0.07,-0.11,408864,0

0.03,-0.08,-0.09,408876,0

0.05,-0.06,-0.09,408887,0

0.04,-0.07,-0.03,408897,0

0.02,-0.05,-0.07,408913,0

0.03,-0.06,-0.13,408925,0

0.04,-0.06,-0.04,408936,0

0.03,-0.06,-0.02,408947,0

0.01,-0.06,-0.03,408958,0

0.02,-0.05,-0.14,408971,0

0.05,-0.06,-0.07,408984,0

0.05,-0.05,-0.05,408995,0

0.04,-0.04,-0.05,409007,0

0.06,-0.08,-0.14,409017,0

0.03,-0.05,-0.07,409029,0

0.03,-0.06,-0.06,409040,0

0.04,-0.07,-0.04,409053,0

0.04,-0.05,-0.08,409065,0

0.05,-0.05,-0.13,409076,0

0.06,-0.07,-0.08,409086,0

0.03,-0.07,-0.05,409098,0

0.06,-0.06,-0.05,409110,0

0.06,-0.04,-0.12,409125,0

0.04,-0.06,-0.06,409136,0

0.08,-0.04,-0.04,409147,0

0.08,-0.08,-0.02,409158,0

0.06,-0.05,-0.14,409171,0

0.03,-0.03,-0.12,409184,0

0.06,-0.03,-0.05,409195,0

0.05,-0.03,-0.11,409206,0

0.03,-0.06,-0.17,409218,0

0.04,-0.05,-0.12,409229,0

0.05,-0.07,-0.07,409240,0

0.03,-0.06,-0.05,409253,0

0.06,-0.08,-0.05,409265,0

0.04,-0.07,-0.10,409276,0

0.07,-0.06,-0.03,409287,0

0.06,-0.07,-0.03,409298,0

0.05,-0.05,-0.02,409310,0

0.04,-0.02,-0.15,409322,0

0.03,-0.06,-0.06,409337,0

0.04,-0.05,-0.06,409348,0

0.04,-0.05,-0.03,409360,0

0.07,-0.05,-0.13,409372,0

0.03,-0.06,-0.09,409384,0

0.05,-0.04,-0.03,409396,0

0.06,-0.05,-0.05,409407,0

0.04,-0.05,-0.14,409418,0

0.03,-0.05,-0.13,409431,0

0.03,-0.06,-0.03,409442,0

0.02,-0.06,-0.03,409454,0

0.07,-0.07,-0.17,409466,0

0.02,-0.05,-0.11,409477,0

0.04,-0.08,-0.09,409488,0

0.02,-0.07,-0.05,409500,0

0.00,-0.05,-0.07,409512,0

0.02,-0.05,-0.16,409525,0

0.04,-0.07,-0.08,409539,0

0.03,-0.05,-0.05,409552,0

0.01,-0.06,-0.11,409565,0

0.00,-0.05,-0.13,409576,0

0.03,0.00,-0.13,409587,0

0.03,-0.08,-0.02,409598,0

0.00,-0.02,-0.10,409609,0

0.06,-0.05,-0.16,409622,0

0.03,-0.03,-0.16,409634,0

0.01,-0.04,-0.10,409646,0

0.04,-0.05,-0.05,409657,0

0.07,-0.10,-0.10,409668,0

0.11,-0.14,0.03,409679,0

0.07,-0.15,0.04,409691,0

0.03,-0.04,-0.07,409703,0

0.05,-0.07,-0.10,409715,0

0.03,-0.12,-0.10,409726,0

0.02,-0.08,-0.07,409738,0

0.01,-0.05,-0.08,409752,0

0.01,-0.01,-0.13,409764,0

0.03,-0.02,-0.20,409777,0

0.00,-0.05,-0.08,409787,0

0.00,-0.07,-0.07,409798,0

-0.01,-0.05,-0.10,409809,0

-0.02,-0.06,-0.18,409822,0

-0.03,-0.05,-0.14,409835,0

-0.01,-0.09,-0.11,409846,0

0.03,-0.02,-0.05,409858,0

0.01,-0.01,-0.17,409868,0

0.00,-0.05,-0.10,409879,0

0.04,-0.10,-0.05,409890,0

0.04,-0.06,-0.04,409902,0

0.01,-0.05,-0.10,409914,0

0.05,-0.03,-0.18,409926,0

0.00,-0.02,-0.13,409937,0

0.08,-0.05,-0.07,409952,0

0.07,-0.03,-0.06,409964,0

0.04,0.01,-0.21,409976,0

0.05,-0.06,-0.06,409988,0

0.11,-0.17,0.11,409999,0

0.08,-0.14,0.08,410009,0

0.02,-0.08,-0.14,410021,0

0.06,-0.11,-0.04,410035,0

0.01,-0.08,-0.06,410046,0

0.01,-0.05,-0.13,410057,0

0.09,-0.04,-0.12,410068,0

0.08,-0.07,-0.08,410080,0

0.03,-0.06,-0.08,410091,0

-0.01,0.00,-0.12,410102,0

-0.03,0.01,-0.17,410115,0

0.04,0.01,-0.23,410127,0

0.01,-0.04,-0.11,410137,0

0.02,-0.05,-0.05,410148,0

0.05,-0.04,-0.13,410172,0

0.08,-0.12,0.01,410185,0

0.03,-0.11,-0.02,410196,0

-0.01,-0.09,-0.01,410208,0

-0.01,-0.04,-0.19,410219,0

0.02,-0.08,-0.13,410229,0

0.00,-0.10,-0.08,410241,0

-0.02,0.08,-0.24,410252,0

0.12,0.12,-0.24,410264,0

0.25,-0.11,-0.01,410276,0

-0.01,-0.02,-0.07,410288,0

