0.00,-0.01,0.02,194956,0

-0.02,-0.03,0.02,195047,0

-0.02,-0.03,0.04,195058,0

-0.05,-0.05,0.10,195069,0

-0.01,-0.01,0.01,195081,0

0.00,-0.06,-0.01,195093,0

-0.02,-0.01,-0.01,195106,0

-0.01,-0.02,0.09,195117,0

-0.04,-0.02,0.07,195128,0

-0.02,-0.02,-0.01,195139,0

-0.03,-0.02,0.02,195150,0

-0.04,-0.05,0.07,195162,0

-0.01,-0.04,0.07,195175,0

-0.02,-0.03,0.02,195186,0

-0.03,-0.02,0.02,195197,0

-0.04,-0.05,0.06,195209,0

-0.03,0.00,0.08,195220,0

-0.02,-0.02,0.06,195231,0

-0.04,0.00,0.02,195254,0

-0.04,-0.04,0.08,195266,0

-0.03,-0.02,0.07,195277,0

-0.01,-0.01,0.00,195289,0

-0.02,-0.02,0.04,195300,0

-0.03,0.00,0.06,195310,0

-0.05,-0.04,0.07,195323,0

-0.07,-0.03,0.06,195336,0

-0.01,-0.02,0.00,195347,0

-0.04,-0.03,0.05,195358,0

-0.03,-0.03,0.07,195369,0

-0.03,-0.01,0.06,195381,0

-0.04,-0.03,0.00,195393,0

-0.05,-0.01,0.04,195406,0

-0.02,-0.03,0.07,195418,0

-0.02,-0.04,0.08,195428,0

-0.01,-0.02,-0.02,195439,0

-0.03,-0.03,0.01,195451,0

-0.03,-0.04,0.08,195473,0

-0.06,-0.04,0.07,195485,0

-0.05,-0.05,0.01,195496,0

-0.01,-0.01,0.06,195508,0

0.00,-0.01,0.07,195519,0

-0.04,-0.01,0.03,195530,0

-0.02,-0.04,-0.02,195543,0

-0.04,-0.02,0.01,195556,0

-0.03,-0.05,0.08,195567,0

-0.02,-0.05,0.09,195578,0

-0.01,0.00,-0.01,195590,0

-0.02,-0.04,0.06,195601,0

-0.03,-0.05,0.06,195612,0

0.00,-0.02,0.07,195624,0

-0.01,-0.03,0.08,195637,0

-0.04,0.00,0.02,195648,0

-0.02,-0.07,0.07,195658,0

0.01,-0.03,0.05,195670,0

0.00,0.00,0.04,195686,0

-0.01,0.00,0.00,195697,0

-0.05,-0.01,0.06,195708,0

-0.06,-0.02,0.09,195720,0

-0.02,-0.04,0.12,195730,0

-0.07,-0.07,0.03,195743,0

-0.03,-0.01,0.04,195756,0

-0.04,-0.04,0.10,195767,0

-0.03,-0.01,0.03,195778,0

-0.03,-0.01,-0.01,195789,0

-0.02,-0.04,0.05,195801,0

0.00,-0.05,0.10,195812,0

0.00,-0.03,0.11,195822,0

-0.03,-0.04,0.10,195835,0

-0.02,-0.04,0.02,195847,0

0.00,0.00,0.03,195858,0

-0.03,-0.02,0.06,195869,0

0.01,0.03,-0.02,195885,0

0.00,0.02,-0.02,195897,0

0.01,-0.02,0.06,195908,0

-0.01,-0.07,0.15,195919,0

0.00,-0.07,0.13,195930,0

0.00,-0.06,0.03,195942,0

0.04,0.03,0.00,195954,0

0.03,0.04,-0.04,195965,0

-0.01,0.00,0.09,195977,0

0.00,-0.01,0.00,195988,0

0.01,-0.02,0.00,195999,0

0.01,0.00,0.02,196011,0

-0.07,-0.02,0.09,196022,0

-0.07,-0.11,0.11,196034,0

-0.12,-0.12,0.09,196046,0

0.02,0.00,0.04,196058,0

-0.02,-0.04,0.07,196069,0

0.00,0.02,0.01,196080,0

-0.01,0.02,-0.07,196091,0

-0.02,-0.05,0.06,196107,0

0.00,-0.05,0.11,196118,0

0.02,-0.01,0.01,196129,0

0.02,0.02,-0.05,196141,0

-0.02,-0.03,0.06,196153,0

-0.06,-0.07,0.12,196164,0

-0.06,-0.03,0.09,196176,0

-0.11,0.00,0.00,196188,0

-0.03,-0.07,0.09,196199,0

-0.01,-0.07,0.13,196210,0

-0.03,-0.05,0.12,196220,0

-0.02,-0.04,0.11,196233,0

0.02,0.04,-0.07,196246,0

0.00,0.00,0.01,196257,0

0.03,0.01,0.05,196269,0

0.00,-0.05,0.08,196280,0

-0.01,-0.06,0.00,196291,0

-0.03,-0.06,0.06,196303,0

0.05,-0.08,0.07,196318,0

0.06,-0.06,0.14,196329,0

-0.16,-0.04,0.02,196341,0

-0.09,-0.06,0.07,196354,0

-0.07,0.02,0.05,196366,0

-0.02,-0.01,0.02,196377,0

0.00,-0.03,-0.03,196388,0

-0.05,-0.11,0.07,196400,0

0.03,0.02,0.04,196411,0

0.06,0.00,0.03,196422,0

0.06,-0.04,0.09,196434,0

0.02,-0.06,0.03,196447,0

0.11,-0.06,0.10,196458,0

0.15,0.00,0.00,196469,0

-0.05,-0.04,0.04,196480,0

0.00,0.00,-0.04,196492,0

-0.01,-0.04,0.01,196504,0

-0.27,-0.06,0.15,196515,0

-0.09,-0.03,0.10,196530,0

0.05,0.14,-0.15,196541,0

0.10,-0.01,0.00,196553,0

0.00,-0.06,0.10,196564,0

-0.06,-0.08,0.19,196576,0

-0.01,-0.03,0.09,196587,0

0.05,0.02,0.00,196598,0

-0.07,0.00,0.02,196610,0

-0.07,0.02,0.09,196621,0

-0.09,-0.01,0.06,196632,0

-0.08,0.00,0.00,196644,0

-0.01,0.05,-0.03,196657,0

-0.03,0.00,0.08,196668,0

-0.08,-0.12,0.22,196679,0

-0.13,-0.04,0.05,196690,0

-0.02,0.02,0.00,196702,0

0.00,0.00,0.05,196713,0

-0.11,-0.14,0.27,196724,0

0.01,0.11,-0.17,196739,0

0.01,0.01,0.00,196750,0

-0.01,-0.12,0.21,196761,0

-0.09,-0.16,0.30,196771,0

-0.10,-0.10,0.22,196785,0

-0.06,-0.09,0.05,196797,0

-0.11,0.05,0.05,196808,0

-0.01,-0.05,0.20,196819,0

0.04,-0.05,0.16,196830,0

-0.08,0.11,-0.07,196842,0

-0.04,0.20,-0.14,196854,0

0.00,0.27,-0.20,196866,0

0.03,0.28,-0.16,196877,0

0.03,0.02,-0.03,196888,0

0.04,0.05,-0.04,196899,0

0.01,0.04,0.05,196911,0

-0.04,-0.12,0.24,196922,0

-0.14,-0.32,0.46,196934,0

0.01,-0.28,0.30,196948,0

-0.02,-0.21,0.30,196960,0

-0.08,-0.23,0.35,196971,0

-0.13,0.01,0.12,196983,0

-0.07,0.06,-0.03,196996,0

0.00,0.24,-0.17,197008,0

0.02,0.20,-0.10,197019,0

0.07,0.16,-0.06,197030,0

0.02,0.10,-0.04,197042,0

-0.05,0.08,0.05,197054,0

-0.11,0.10,0.11,197065,0

0.06,0.20,-0.01,197076,0

-0.06,0.38,-0.05,197088,0

-0.14,0.60,-0.12,197099,0

0.00,0.79,-0.17,197110,0

-0.26,1.10,-0.01,197122,0

-0.31,0.94,0.16,197134,0

-0.35,0.94,0.08,197146,0

0.00,0.98,-0.38,197160,0

-0.10,1.52,-0.28,197172,0

-0.32,1.68,-0.05,197185,0

-0.12,1.63,-0.67,197197,0

-0.34,1.82,-0.48,197209,0

-0.74,1.79,0.17,197219,0

-1.03,1.92,0.35,197230,0

-0.89,1.81,0.08,197242,0

-1.00,1.80,0.03,197256,0

-0.96,2.21,-0.15,197267,0

-1.42,2.46,0.26,197278,0

-1.61,3.18,0.47,197289,0

-2.23,3.65,0.89,197300,0

-2.86,4.38,1.32,197311,0

-2.63,3.96,1.14,197322,0

-3.38,4.97,0.79,197336,0

-3.68,6.48,1.58,197348,0

-3.25,8.68,3.47,197358,0

-1.07,9.51,3.72,197373,0

-0.83,9.73,4.65,197386,0

0.65,13.02,4.36,197398,0

-4.53,13.44,3.57,197408,0

-3.98,10.99,2.51,197420,1

-5.75,11.30,1.04,197431,1

-8.15,7.24,0.54,197444,1

-11.20,2.46,0.20,197456,1

-18.47,-1.12,-2.20,197468,1

-15.88,1.86,-0.28,197479,1

-15.87,7.30,1.63,197490,1

-17.83,5.62,1.03,197501,1

-17.45,4.43,0.83,197513,1

-16.99,2.96,0.59,197524,1

-16.73,1.35,-0.06,197537,1

-15.65,1.39,-1.07,197549,1

-15.13,1.65,-1.15,197560,1

-14.04,1.49,-1.16,197570,1

-13.32,1.36,-1.17,197586,1

-12.53,1.58,-1.41,197598,1

-10.68,2.91,-1.48,197609,1

-10.05,3.20,-1.49,197620,1

-9.37,3.31,-1.56,197632,1

-8.50,3.71,-1.82,197645,1

-7.51,5.59,-1.90,197657,1

-6.80,6.58,-1.81,197668,1

-4.23,7.78,-1.32,197680,1

