0.00,-0.02,0.03,213440,3

0.00,-0.02,0.04,213517,3

0.00,-0.04,-0.02,213529,3

0.01,-0.03,0.02,213541,3

0.00,-0.01,0.06,213554,3

-0.01,-0.02,0.09,213565,3

0.00,-0.03,-0.05,213576,3

0.00,-0.05,-0.02,213586,3

0.00,-0.03,0.03,213598,3

-0.01,-0.03,0.07,213610,3

0.00,-0.03,0.02,213623,3

0.00,-0.03,-0.04,213635,3

0.00,-0.02,0.07,213646,3

-0.01,-0.06,0.05,213657,3

0.00,-0.04,0.05,213668,3

-0.01,-0.03,-0.01,213681,3

0.00,-0.03,0.03,213694,3

0.00,-0.04,0.07,213705,3

-0.02,-0.04,0.00,213726,3

-0.02,-0.05,0.00,213737,3

-0.02,-0.03,0.05,213748,3

0.00,-0.05,0.04,213761,3

-0.01,-0.03,0.06,213773,3

-0.01,-0.05,-0.02,213785,3

-0.01,-0.03,0.02,213796,3

-0.01,-0.03,0.05,213807,3

0.01,-0.04,-0.01,213818,3

0.00,-0.04,-0.05,213831,3

0.00,-0.02,0.01,213843,3

-0.01,-0.03,0.06,213855,3

0.00,-0.01,0.05,213866,3

0.00,-0.02,-0.04,213877,3

0.00,-0.06,-0.01,213889,3

0.00,-0.04,0.02,213899,3

-0.01,-0.05,0.06,213912,3

0.01,-0.05,0.05,213924,3

0.00,-0.04,0.01,213945,3

0.01,0.00,0.09,213956,3

0.00,-0.02,0.03,213967,3

0.00,-0.05,-0.03,213978,3

0.00,-0.03,-0.03,213990,3

0.00,-0.06,0.02,214001,3

0.00,-0.05,0.03,214013,3

0.01,-0.03,-0.05,214026,3

0.00,-0.03,0.01,214036,3

0.00,-0.04,0.03,214047,3

0.00,-0.02,0.04,214059,3

0.00,-0.03,0.02,214072,3

-0.03,-0.06,-0.05,214084,3

-0.01,-0.06,0.01,214095,3

0.00,-0.04,0.08,214107,3

0.00,-0.05,0.01,214118,3

0.02,-0.02,-0.02,214129,3

0.00,-0.02,0.03,214142,3

0.00,-0.02,0.06,214157,3

